ID	Name	Average User Rating
1096706392	Rect	
1097037802	Wild Horse 3D Simulator	3.0
1097067313	Wild Horse 3D Simulator Full	
1097094153	10 Solitaire	
1097114930	Tap Tap Builder	4.5
1097280128	Like Challenge	4.5
1097299449	Droppy Pong Red Ball Jump	
1097319948	Weed Boss 3 - Idle Tycoon Game	4.5
1097333136	Color Arrow : Switch & Stack Arrows! Ambush Archery Game!	4.0
1097338037	Four in a Row Premium for TV	
1097338042	Four in a Row Free !	5.0
1097338046	Four in a Row Premium !	
1097351458	Summer Tick Tack Toe	
1097355995	Thanksgiving Tick Tack Toe	
1097382704	Puzzled Dots	
1097382704	Puzzled Dots	
1097408491	Game2by2	
1097414610	Candy Tick Tack Toe	
1097468730	Railway bridge 2 - Bridge construction simulator	
1097471568	Fire in a World	
1097489755	Pony Survival Simulator 3D	4.5
1097491735	Pony Survival Simulator 3D Full	
1097501245	T-rex Simulator 3D - Survival adventures	3.0
1097503029	T-rex Simulator 3D Full - Survival adventures	
1097506186	Unicorn Survival Simulator 3D - Be a magic horse	4.0
1097506591	Unicorn Survival Simulator 3D Full	
1097524058	Feed Me Rainbows	5.0
1097543267	Mustache Bros: Escape from Puzzle Island	
1097564248	Roads of Rome: New Generation.	4.0
1097708489	Puppy Top Down Traffic Road Crossing	
1097718795	15 Puzzle \u03b1	
1097722707	Line Connect - Free Puzzle Game	
1097724483	Ninja vs Zombies War in Desert	4.5
1097748534	Criminal Assassin - Swap Puzzle	
1097757301	Clash of Queens: Light or Dark	4.0
1097889300	Tanks and Turrets 3	5.0
1097966673	ColorTouches	4.5
1098069514	PS Draft Baseball	
1098079908	Crown Chronicles	
1098245140	Bubble Legends 2 - Bubble World	
1098546050	Space Dots - The Line Puzzle	
1098601757	King Of Wars-KOW	5.0
1098605031	Dynasty War-ID	
1098688876	Find Numbers 123	
1098789979	Airline Director 2 - Tycoon Game	3.5
1098898838	Operation: New Earth	4.0
1099005523	Blockhead Swing Escape	
1099044085	4 in a line king	
1099086559	Tonbo	
1099108450	Pro Minesweeper	
1099137375	Expert Plumber 2 - Save the flower puzzle	5.0
1099137375	Expert Plumber 2 - Save the flower puzzle	5.0
1099221501	Fringe Rise	4.5
1099227628	Impact Ball	3.0
1099305326	Tic Tac Toe 3D Classic	
1099428938	Twisty Arrow Qubes - smashy shooty risky darts! Ambush Archery game!	4.5
1099435133	Turn - Escape from enemy! Collect coins!	
1099453945	Ball Pop To Fury Sky - smashy dot hop with hyper stay circle of swiper to avoid hoppers crash in qubes	4.0
1099480985	Egypt Pyramid Hidden Mission  Challenge:The Game	
1099568842	Hexagon Grid\uff08\u516d\u89d2\u7f51\u683c\uff09	
1099585655	Bravo Sniper Assassin. Commando Shoot To Kill On Frontline Duty Call	3.0
1099589629	End Castle	
1099593790	Bravo Sniper. Contract Assassin Frontline Killer Desert Duty Call 2016	
1099597929	Cartoon999	4.5
1099603388	Math Fusion: Free Game	
1099626761	Block12	
1099665496	Big Oil - Clicker Tycoon Game	4.0
1099702787	Ultimate Tic Tac Toe!	4.0
1099703034	Warhammer 40,000: Regicide	4.0
1099708153	Black Ninja Color Match	
1099739425	Tap And Fly.	
1099741343	Merged Game - Addicting Family Games For Girls	
1099812598	Amazing Brick Color	
1099869352	Co tuong Online -C\u1edd t\u01b0\u1edbng 2018	4.5
1100012931	Reversi!	
1100060124	100 Pink Pong Balls	
1100108872	Hexagon War	5.0
1100145153	Treasure Master	4.5
1100204286	Krosmaga	4.5
1100250954	Sync Pop	
1100281380	Omi Sri Lankan Card Game	4.0
1100292960	Castles of Mad King Ludwig	4.5
1100295511	Pass of War	
1100367749	Crates!	
1100406759	Tap Tap Blast!	
1100505890	Candy Swipe	
1100645831	"Who\'s your favorite character in the TV hit show ""For Game of Thrones""?"	
1100812006	JumpyDoods	
1100883805	Bud Farm: Grass Roots	4.5
1100970172	Car Park 2	
1101088321	Craft Warriors	4.5
1101088321	Craft Warriors	4.5
1101109456	My Majesty	4.0
1101126159	Ludo Live! Heroes and Strategy	
1101126401	Orca Killer Whale Survival Simulator 3D - Play as orca, big ocean predator!	2.5
1101144263	Whale Survival Simulator 3D - Ocean animal survival simulator	2.0
1101151260	Fruit Jellies	
1101195116	Sea Dolphin Simulator 3D	4.0
1101195122	Sea Dolphin Simulator 3D Full	
1101295017	Game ISD	
1101337099	Catch the Banana - Rope Monkey	4.0
1101557749	Backkom Zoo: Match 3	
1101567346	Kingdom Defense Battle - Roman Times Glory	
1101683439	Panzer League	3.0
1101691540	Worm.is: The Game	4.5
1101709366	Sea Turtle Simulator 3D - Ocean Adventure	3.5
1101710651	Sea Turtle Simulator 3D Full - Ocean Adventure	
1101716821	Dual Mad Finger -  Free Fun Addictive Game	
1101719346	Tick Tock Tap - Game	
1101932740	Limitless Fortune: Orbital Trade and Investment	4.5
1101954680	Tale of The Dragon Army	
1101964569	Tower Defense Zone - Strategy Defense game	4.0
1101992623	Trump Tycoon : Politics Game	4.5
1102007844	Find the password	
1102236664	Dots - Train your brain	
1102285281	FlipPix Jigsaw - Agate	
1102308668	INTERPLANET	4.0
1102312125	Forest Snake Simulator 3D Full	
1102324810	Picture Quiz Animals -  Free funMind Teaser game	
1102332547	SLICE!\u5207	
1102508135	PAC-MAN Pop	4.5
1102520702	Weed Cookie Clicker - Run A Ganja Bakery Firm & Hemp Shop With High Profits	4.5
1102622736	Sniper 3d 2016	
1102679902	Escape : Terrible House 2	
1102698008	Winter Offroad UAZ Simulator 3D - Drive the Russian truck!	
1102715132	City Tower Crane 3D Simulator - Real city construction	2.0
1102718863	City Tower Crane 3D Simulator Full - Real city construction	
1102769487	Oil Truck Simulator 3D - Offroad tank truck driving	2.5
1102769497	Oil Truck Simulator 3D Full - Offroad tank truck driving	
1102776569	Jurassic Craft Dino Hunter - Tuvok Multiplayer With Mine Mini Skins for MC Pocket Remastered Edition	2.0
1102812738	Mighty Battles	4.5
1102830345	Next Piece	
1102915565	Mine Wars - Multiplayer Game Plus Skins Export for minecraft: (pocket edition)	3.0
1103035733	RoboLution - robots evolution	
1103088592	Pirate Defender: TD Shooting	
1103094508	Justice Geometry Squad - Meltdown Heroes Dash	4.5
1103132209	Cash King -Road to Billionaire	
1103177988	Conquest!	4.5
1103186440	Trackstone - Deck tracker	4.5
1103209451	Eklips	4.5
1103242627	Finding Pair	
1103270318	Triad Battle	4.5
1103284898	Tilestop	4.5
1103584917	SquareSplit	5.0
1103600869	Garden Fun- 3 Match Saga Games Jelly of Crush Blast Soda	4.5
1103638553	Gibbet, the archer	
1103655469	Jewels Match 3 Puzzle	
1103663101	"""Ninja Adventure - dont' fall!"""	
1103663949	Cat And Dog	
1103699928	Flowers Garden Match 3 Mania	
1103717348	Tup Tup Tup - Top Top Top	5.0
1103747078	Business Tycoon Sim	3.5
1103884678	Rain Game	
1103907303	Puppy Dog Clicker - Keep the Kitty Cat Away	4.5
1103949642	Tic Tac Toe - Wood	
1103975233	Gold Miner Pitfall Jump: Keep On The Rail	
1103998285	Hidden Objects London Spy Time	4.5
1104145701	Crazy Death Race - Speed of Monster	
1104175740	Tower Defense: Defense of Greece	4.5
1104269594	Soccer Manager Clicker	
1104272882	SHUFFLE CUPS	
1104281495	Houses	
1104337051	Snakes.io	3.0
1104395977	Clash Of Birds - Feathers Counting	
1104396672	Clash Of Birds - Plume Catch	
1104396677	Clash Of Birds - Tile Blocks	
1104421243	Germiz	
1104623991	Witch Cried	
1104625656	Electric Box HD	4.5
1104653572	Track-o-Bot Companion	
1104662455	Tap to Goal - free addictive reflex test short game	
1104709870	Topsoil	4.5
1104709955	Best Maps for Minecraft  - Download Mine Maps for Pocket Edition	2.0
1104796093	Jelly Crush Jump: A jellies blast connect game	4.0
1104806285	Numbers W	
1104849567	X-CORE. Galactic Plague.	3.5
1104859714	Jigsaw Breezy Summer & Spring - Green Landscapes Puzzles	
1104860076	Jigsaw Rain Puzzle Packs For Girls & Boys PRO	4.0
1104860714	Vintage Jig-saw Free Puzzle To Kill Time	
1104860990	Magic Chess 3D Game	2.5
1104880896	Hit to Unlock	
1104952333	Dawn of Mars	4.0
1104966982	Cricket Captain 2016	3.5
1104979521	Smashy Zombies	
1104988133	Slither Eater	4.0
1104988192	Anger of Stick 5	4.5
1105126908	Gold bar 2048	
1105286981	Matches Game	
1105303034	Pin the Color	
1105316120	Safari Lion Revenge	
1105351564	Jelly Blast Match	
1105356192	RTG Dispatcher	
1105356443	Jelly Blast Match Pro	
1105360040	Expert Decking	
1105385862	Fruit Juice Rush. Splash Salad In The Smash Puzzle For Sugar Ninjas	
1105390557	Panzer Strike	3.0
1105424133	Army Truck Offroad Simulator 3D - Drive military truck!	
1105424411	Army Truck Offroad Simulator 3D Full - Drive military truck!	
1105473524	Kitty Cat Evolution	4.0
1105479121	Star Shield 6	
1105521480	Blips! Integral	
1105637421	Blindfold Checkers	
1105758955	Lone Royal Archer : Free the kidnapped Princess	
1105760140	15-Puzzle Classic	
1105835413	Fruit Big Basket	
1105840067	Alien Copters Ultimate	
1105859833	Real Carrom	3.5
1106063614	Hexin : Space Chess Game	
1106088797	BattleX	
1106245257	Arms Dealer	4.5
1106269576	Monster Fighter - Save The Forest	
1106289016	Jewel Paradise Mania. My Diamond Rush Story In Match 3 Classic Puzzle	
1106354018	Very Cute Puppies To Pet - Free	
1106442030	South Park: Phone Destroyer\u2122	5.0
1106478338	Dog Evolution	4.5
1106527169	Tic-Tac-Toe 3D	
1106543228	Trucker Parking Reborn 2016 - realistic 18 wheeler Truck Trailer Driving Mania Game	
1106627889	Bash the Vote 2016	
1106629302	LEADERS	
1106657106	Gestures!	
1106723928	CrazeMaze	
1106734325	Tank World War HD : Laser Battle - A Classic Attack Defense Shooting Game	
1106745080	Nurse New-Born Baby Hospital Baby Care Rush game	
1106831630	ROME: Total War	5.0
1106851434	Dungeons and Miners	
1106867532	Kitchen Story	4.0
1106932709	Space Trader 2018	2.0
1106985349	Refugity	
1107043350	Tower Rumble	4.5
1107138459	Equation Quiz	
1107328296	Drawtopia Premium	
1107381249	Garden Fruit	
1107398900	Zen Fish	
1107419770	Plane Wars 2	
1107482631	Amazing Candy Sweet Paradise	
1107489646	Flower Fantasy Mania	
1107499327	Mobius Strike	
1107510108	Diggy Dikie	
1107560245	Can You Escape Mystery House? - Season 3	4.0
1107597750	Spellweaver	4.5
1107600460	"""Cat Leo's Bakery Kitchen Game"""	
1107741196	Banner Saga 2	4.5
1107804455	Defense Games Free 2016 - Defender Castle	
1107850025	B10 Memories Never Last	
1107871334	Archery Master : Archery Games, Archer	
1107878972	Factory Worker Rescue Strategy	
1107892893	Bakery Story:Cooking Game  - A Free Food Shop Management Simulation	
1107942750	Game Signaling	
1107972965	Goal ! - Make a Goal	
1108105980	Hidden Objects World Famous Cities Object Spy Time	4.5
1108184882	Dino-Flap	
1108352969	Medieval Battlefields Black Edition	3.0
1108354112	Medieval Battlefields Black Edition (Full)	
1108358516	Slither Solo : Classic Snake	4.0
1108367331	Anti Gravity - Crazy Romping Ball Rush Adventure	
1108402759	Bad Banker	4.5
1108422838	SnookScorer	
1108509545	Primus Chess Lite	4.0
1108589134	Lohko	
1108700552	Air hockey hero	
1108736769	Pandemic Dominator - Board Game Assistant - Legacy	
1108800752	Emoji IO	4.5
1108855245	Little Arrow Shooting Games 3D	5.0
1108906299	Warhammer 40,000: Armageddon - Da Orks	
1108907896	Valhalla Hills	
1108922807	Crazy Burger Chef - Food Dash & Restaurant Cooking	
1108933180	Bake Cake - Delicious Choice	5.0
1108987183	Jello Man	
1109205014	Escape Maze \u2122	
1109444394	Respeck on my Name	4.0
1109686351	Crazy Pet Line Mania	
1109719863	Battle of Balls - Global	4.0
1109734625	Online Joker	4.0
1109756917	Ninja Claiming Rock	
1109758478	Drive All Cars - Traffic Sense	
1109836757	Block Stack Line Up:  A twist blocks unblock free games	
1109916080	Coin Swap	
1109921944	Crazy Jacks - 2 Players	4.0
1109970107	Animal Sounds Quiz  2016: Kids games	
1109975832	Kullurz: Loops	
1110047705	Hit Ball	
1110099961	Merging Fruits	5.0
1110142972	CC BOT - TTCAN	
1110234847	Dragon X Sailor	4.5
1110254937	"""Doodle Stickman Jump n Fall: Don't Crash Off The Line"""	
1110328704	Goats or Tigers	
1110335308	Mind Trex	5.0
1110356226	Finding Apples	
1110408952	Ball Line	
1110600998	Rise of the Kings	4.5
1110602525	Sherlocks Logic Puzzles p	
1110641717	Penguin Run : Penguin games	
1110655572	Crazy Ball Shooter Rescue Mania	
1110663738	Fruit Brick Stack Equilibrium Game - The Diversion Of Physics Education	
1110673829	Robber Headshot - Bravo Killzone	
1110765428	Dosun-Fuwari	
1110780230	Dice Strategy	
1110815901	Think & Learn Code-a-pillar\u2122	4.5
1110858403	Tower Defense : King Of The War	
1110926747	Woof Riders	
1110963499	Rings of Battle  - Real-Time Fantasy Battle	4.5
1111026055	Tap Tap Gap	
1111139083	Puppet Football Cards Manager	
1111159619	Knights Domain	5.0
1111201806	Hip Hop Drop - Free Fun Game	
1111344261	Spikes and Slime Free	
1111458211	Maze Crazy Maze	
1111461379	Finding Treasure	
1111474980	Puzz15	5.0
1111479422	Kingdoms Mobile	4.5
1111494662	Defense of Tiny Kingdom	
1111502592	Ancient Battle: Successors	
1111519115	Super Tank 2016	
1111570198	Jewel Crush - Blast Diamond	4.5
1111616176	Army Defense 2018	
1111665762	Space War	5.0
1111749236	Electric Tower Defense	
1111763058	SAC Puzzles	
1111817333	Guess Celebrity	
1111823630	KES Wordz	
1111861451	Catch the pets!	4.0
1111929786	Amazing Candy Drop Mania	
1111947206	"""Editor's Choice"""	
1111959077	HexLogic - Doors	
1112105334	Carrot Defense HD	4.5
1112110195	Outpost Defence	
1112194912	Paradise City Island Sim	4.5
1112208379	Sherlocks Logic Puzzles 2	
1112286228	3D Checkers Game	4.5
1112348431	Snakes Slithering In Square Box - The New Tetroid Puzzle Game	
1112351448	Knights Reforged	4.0
1112388009	Break Color Tiles	4.0
1112405226	Tank wars : Tank games for battle tank	
1112428583	Sneak-a-Boo!	
1112429079	Origin - The Big Bang	4.5
1112431811	Crazy Jewels Deluxe Legend HD	
1112435829	CatHero (Block Battle)	
1112479534	"""Quest for King's underpants"""	
1112479661	Planet of Heroes - MOBA 5v5	4.5
1112489395	Nebulous: Tournament Edition	3.5
1112564782	Fantacalcio Fanta Serie A	
1112610493	Evolution Board Game	4.5
1112733868	Garden Wars HD	
1112845568	Raid Tactics	
1112849554	Brick Trick	
1112880181	Puzzles Amazing Jigsaw Birds Collection Pro	
1112927125	Squirrel Eat Nuts	
1112947395	"""Let's Have a Thumb War!"""	5.0
1113002956	Plague Inc: Scenario Creator	4.5
1113037287	RISK: TV Edition	
1113298390	Crazy Candy Fruit Star Mania	
1113305253	Game of swords - Samurai style fight in the shadow for the red throne	
1113435907	"""Don't Stop App"""	5.0
1113468049	TetroCrate 3D: Block Puzzle	4.5
1113512935	Cats Empire	4.5
1113528838	One Of A Kind Defense	
1113603774	"""Papa's Taco Mia HD"""	4.5
1113665570	Simply Bounce \u2022	
1113736426	RollerCoaster Tycoon\xae Classic	4.0
1113827821	RocketWars Defending Border	
1113856011	Master Fresh	
1113864106	Bubble Shooter- Word Bubbles Pop Witch Land 2	4.5
1113894882	Impossible Tower Stack	
1113986637	Uncharted Wars: Oceans&Empires	4.0
1113994901	The Troopers: minions in arms	4.5
1114076026	Crush Fruit Blast Mania	
1114175055	DAT-Angle	5.0
1114223940	Mines - Clear a path to the top to win!	
1114290452	Shoot Out - Free Addictive Ball Shooting Game	
1114290623	Space Ship Rider - Free Spaceship Shooting Game	
1114290805	Swap to Match - Free Match 3 Games For Kids	
1114294733	Revolution of everyone	
1114296667	Wild Fox Survival Simulator 3D	3.0
1114302963	Sea Shark Survival Simulator 3D Full	
1114332150	Backgammon Ultimate	3.0
1114350659	Star Runner - Planet Race	
1114388341	ZombieRoshambo	
1114392401	Shoot Bubble Royal Deluxe	
1114394750	Hungry Squares	
1114397790	Fishes and Bubbles	
1114422540	Monster High\u2122 Minis Mania	4.5
1114431511	Yo Dots & Boxes	
1114438902	Deer Simulator 2017	2.5
1114449209	Crazy Juice Fruit Revels	
1114457564	Turing\u2019s Machine Lite	
1114465602	Age of Kings: Skyward Battle	4.0
1114489700	PrinceNapped	4.5
1114510971	Football Soccer Score Goal	
1114510976	Farmer - Life Simulator	
1114596008	Pals Popping	
1114598031	Extreme Atoms Puzzle	
1114598042	Turtle Twisty Goal	
1114601264	Blocks Run Puzzle	
1114601275	Boom - Blocks Puzzle	
1114603696	Space Okto Kids Game	
1114606759	"""Crap! I'm Broke: Out of Pocket"""	3.5
1114607714	Heart Calculation Step	
1114607727	Save Life To Fall Them	
1114609577	Match The Monster Blocks Puzzle	
1114609577	Match The Monster Blocks Puzzle	
1114614971	Blast The Blocks Match 3 Puzzle	
1114622957	Pick The Diamond Bunching Up	
1114670839	Spell Hero - A Casual And Rogue Like Card Game	
1114707457	War of Points	
1114711011	Amazing Jewels Star Legend	
1114719827	Snake Slither Survival	
1114720221	Fruit Match Legend Deluxe	
1114721476	Snake Slither Survival Pro	
1114725873	Connect Fruits Legend	
1114765683	Dobyvatel	
1114816885	Tower Lord	
1114906878	FlipPix Travel - Costa Rica	
1114932076	Shark Evolution | Clicker Game of the Deep Sea Mutants	5.0
1115082819	Rogue Knight: Infested Lands	4.5
1115086562	Football Quiz - Best Football Player Quiz Pics Edition	
1115087313	Basement House Escape	
1115113954	Troops Clash : Battle of War	4.0
1115130390	Slither Worm Snake - Switch Eat Color Coin Dotz	
1115156179	SHARK WORLD -water battle game	4.5
1115230323	Bricksman	
1115250238	Conceptis Block-a-Pix	5.0
1115265551	Might & Magic RPG	4.5
1115401396	Box Stacker Game	
1115509828	Emoji Maze fun labyrinth game for teens and adults	
1115542524	Wild Falcon Survival Simulator 3D	3.0
1115543812	Wild Falcon Survival Simulator 3D Full	
1115556592	Tank Buster : Tank games, tank wars	
1115622388	Cookie Heroes Advanture	
1115677906	Rooter  - Live Sports App	4.0
1115730443	Castle Creeps TD	4.5
1115735894	Meer Defense	
1115819392	Hidden Object Summer Beach Vacation Spy Objects	4.0
1115970276	Authority NYC	4.5
1115999733	Museum Robbery & Diamond Thief (Stickman World)	
1116004035	Tower & Monsters	5.0
1116017847	CCG Deck Adventures Wild Arena	4.5
1116057421	Ninja vs Zombies Premium	
1116082125	Princess Mermaid Dress Up - The Mermaid Princess	
1116133563	Pistes	
1116164772	Tankio - Battle Arena	4.0
1116376324	Nutty Demolition	
1116380937	Hexagon Line Up Tiles : free hex block puzzle games	
1116388072	Snake Lite - The Slitherio War of Color Snakes	4.5
1116402477	Checkers - Draughts	
1116406184	Fire of Ice	
1116449707	1010 Block Puzzle - Fill The Grid	
1116461332	Jelly Crush Hexagon Puzzle Game	
1116473992	Chess Board app	
1116476940	Pop Candy Star Blast-Star crush mania,Fun match game	
1116493465	Hockey League All Stars - Win the competition!	
1116494795	Color Plunge	
1116513940	Guess Emoji Logo Quiz: 4 pics 1 word emojis trivia games	3.5
1116576254	Money Evolution	4.0
1116576581	Guardians: Royal Journey	4.5
1116590162	Tic Tac Toe Free Online - Multiplayer classic board game play with friends	4.5
1116601835	Toy Claw : Claw Machine, Claw Game	
1116611368	Ionic Wars - Electrifying TD	
1116645064	Idle Miner Tycoon: Cash Empire	4.5
1116670560	Stable!	
1116775625	Nodals	
1116940825	Planet Defend - Guardian Explorer	
1117020068	Chess Cards Mate!	
1117044084	Crazy Girls Pool Party	
1117065848	Dinosaur Tic-Tac-Toe(2-Player)	
1117074896	GameHack: Guide For Overwatch	4.5
1117122722	Bubble Pop Sniper: World Bubble Shooter Puzzle	
1117230196	BreakFall	4.0
1117283201	Robot Parking	
1117303131	Prison BreakOut& Break - Stickman Jail Escape Game	3.0
1117325611	Eat Fruit link link 2	
1117351386	Sushi Go Round - Simulation Game	1.5
1117371050	Florist and Mandalas Coloring Book For Adult : Best Colors Therapy Stress Relieving  Free	
1117371050	Florist and Mandalas Coloring Book For Adult : Best Colors Therapy Stress Relieving  Free	
1117371359	Worldcraft Defense & Ancient Legends of World League: Orcs Beginning	
1117373727	Fruit Join  Splash Pop: A fruits crush slicing puzzle games	4.5
1117403558	Khmer Shot Clock	
1117414822	Praise Word 2 - Christian Family Games... Praise Saga	
1117435405	Guide for Pok\xe9mon Go: Pokemon Go	5.0
1117513711	Colosseum Coach	
1117529158	Reaction Test - Easy Eye Test	
1117607129	Salisa	
1117675731	Shovel commandos 2 clicker !	
1117682952	Shovel commandos 2 clicker	
1117694397	Picross/Nonogram Picture No.3	
1117716857	Flashy Snake - Rolling Worm All O Skins Unlocked	4.5
1117759071	Airfield Tycoon Clicker	4.5
1117802276	League of Champions	
1117826574	Real Iron Robot Rivals: Little Steel Hero Battle	
1117828406	Real Iron Robot Rivals: Little Steel Hero Battle Pro	
1117830356	Flower Shop in New York City	
1117841866	Empires & Puzzles: RPG Quest	4.5
1117951211	Yellow Sq	
1118044220	Sharp shooter Sniper assassin \u2013 The alone contract stealth killer at frontline	
1118115766	Bloons TD 6	5.0
1118130200	Pocket Wars Protect or Destroy	
1118219057	Busy Airport	
1118257568	GameHack: Guide for Game of War - Fire Age	4.5
1118279998	In Her Mind	
1118295260	Space Ships WAR: 3D Battles TD	4.5
1118314187	Werewolf (Party Game)	4.5
1118325984	Save Panda - A Wildlife Preservation Initiative	
1118328305	Baby Penguin Jump - Winter Edition	
1118353232	ENYO	4.0
1118362270	Clash of Dungeon	4.0
1118393619	Bombwiper	
1118398079	Agricola All Creatures 2p	4.0
1118455838	GameHack: Guide for Clash of Royale	4.0
1118469266	Sengoku line of defense	
1118513354	Kingdom: New Lands	4.5
1118607770	CITY BUILDER - PARIS	
1118608269	Evil Ducks Castle Free	
1118639742	Interruptions	
1118660973	GameHack: Guide for Wings.io	
1118674794	Jurassic Dino Defense 3D	
1118697398	Sweet Clash	
1118698865	Opper	
1118710103	Blindfold Basketball	
1118746143	2048 - Full option - 2,3,fibonacci - Full map 4x4 5x5 and ultilities	
1118746609	Hot Tap	
1118766358	Theft Tycoon	4.5
1118813225	Tower Defense - Civil War	
1118828756	Chef Master Rescue - restaurant management and cooking games free for girls kids	
1118839640	Juicy Splash Mania	5.0
1118841963	Town Guardian	
1118855140	Robot Invasion SF	
1118956850	Pizza Defense : Pizza games, bug games,killing games	
1119015139	"""Baker's Game Solitaire"""	
1119115551	Canniball	
1119133651	Bird Crush Puzzle Splash: free bubble jelly birds match 3 games	3.5
1119138333	FiveStone	
1119156152	Time Space Shape	
1119209936	Fruit Line Brick	
1119240400	Takeover Trail	4.0
1119297637	Stellar Horizons	
1119322616	Auralux: Constellations	4.5
1119363456	So Social: Become an Internet Celebrity	4.5
1119413976	Circle Shield	
1119473828	Minesweeper (With Multiplayer)	4.0
1119479939	Bounce Bullet:Kill Shot Bravo - A Free Shooting Skill Game	1.0
1119497667	War Tower Defense  - Top Free  Strategy TD Game	2.0
1119499664	Stickman Crime in Kitchen \uff0d The Best New High IQ Test Game	
1119540159	Panda Bridge	4.5
1119563375	Blockingfive: like tic tac toe	
1119641615	Mahjong Catalog	4.0
1119873925	Kolor X	5.0
1119938480	Square Crush Quick	
1119974953	Sherlocks Logic Puzzles 1+2	
1119982200	Cat Shmat - Cut the rope like Action Physics Puzzle Game	
1120058485	Guide for Final Fantasy	
1120136791	Dawn of Storms	
1120153033	Popalicious	
1120158705	Deep Chasm	
1120170875	Concrete Defense - World War 2	
1120294590	Jail Football - Soccer Maniacs	
1120352188	Awesome Cake Blast	
1120356826	Cake Blast - King of Bakery	
1120418083	Emoji Shuffle!	
1120455929	Blaze of Battle	4.0
1120569600	Guide for Chrono Strike	5.0
1120619295	TicTac OnFly	
1120663387	Match The Color!	
1120673082	Flash Hangman	
1120719843	Set Box - Unique Puzzle Game	
1120739469	Ultimate Reversi King	
1120781291	Timbertales	
1120801864	Hidden Object New York Spy Pic	4.5
1120900941	Christmas Fair	
1120903000	Real Time Chess(VS Chess)	
1120937486	Response Timer - Reaction Test	
1120945464	"""Moguu's Territory Board"""	
1120964908	Double Canfield Solitaire	
1120965159	Frostfire Missile - Flying Simulator - Fly & Fight	
1120965615	Set Box Free - Unique Puzzle Game	
1120991202	Zap Zombies	4.5
1121037258	Solo Shade	
1121086988	HexSaw - At Home	
1121111834	"""Where's my honey? \u2014 Action physics puzzle game"""	
1121121404	Mini Mine	4.0
1121122379	Bomb Blocks : Block games, Bomb games	
1121123110	Exospecies	5.0
1121416051	Sea Towers Solitaire	
1121484538	Station Manager	3.5
1121507023	Maths Champs	
1121528563	War of Bots - Metal Force War	4.5
1121532397	GameHack: Guide for Steppy Pants	
1121612339	Baby Panguin Jump - Pirate Edition	
1121612347	Baby Panguin Jump - School Edition	
1121613853	Jumper Panda	
1121613868	Panda Jump Dash	
1121653476	Drunk Hibachi: Crazy Cooking	4.5
1121788355	Trumps Small Loan: Make More Money	2.5
1121828770	Blind Maze	
1121916547	Money Swiper: Get Rich Tycoon	1.5
1121948788	Castle Revenge	4.0
1121971317	My Monster Run | Dash Monsters Running Game for Free	
1122000132	Zebra Simulator 3D - African Horse Survival	3.0
1122000143	Zebra Simulator 3D Full - African Horse Survival	
1122006849	Ramzan Cricket Pro	
1122014406	Tower Blocks - Deluxe Edition	
1122021702	Ramzan Cricket: Champ	
1122149104	Dreams Of Symphony	
1122153290	UFO Puzzle Ninja	
1122163603	Cave Perfect Driver	
1122166964	Last Deliver Baseball Bat	
1122172978	Animal Sweets Move Circle	
1122174908	Paint According To Puzzle - Painter	
1122177057	Exploration Destroy The Blocks	
1122177365	Airport Guy	3.0
1122181390	Rolling Sun Goal	
1122182962	Animal Farm Make Them Safe Home	
1122187222	Make A Building Happy Faces	
1122221605	Hidden Objects Italy Spy Time	4.5
1122295137	One Block Sudoku	
1122309069	Heroes Above: Sky Clash	
1122343006	Water Drops	
1122414624	BA Clash - MOBA	4.0
1122494394	Hoop Loop	
1122614480	Alcohol Factory Simulator	4.0
1122658742	Super Bomb Destroyer - Boom Dynamite Block Game	
1122664273	Haunted Mansions Hidden Object \u2013 Spot Objects Game	4.0
1122676057	Haunted Ghost Town Hidden Object \u2013 Mystery Towns Pic Spot Differences Objects Game	4.5
1122683155	Amazing Crystal Legend	
1122686144	Crystal Legends - Pieces Of Fortune	
1122692475	New York Graffiti Hidden Object - Pic Puzzle Spot Differences Spy Objects Kids Fun Game	4.5
1122703477	Haunted Theme Park Hidden Object \u2013 Mystery Amusement Parks Pic Puzzle Objects Spot Differences	4.5
1122711408	Haunted Towns Hidden Object \u2013 Secret Mystery Ghost Town Pic Puzzle Spot Differences Objects Game	4.0
1122713737	Political Pitfalls - Path to the White House	5.0
1122716698	Famous Cities Hidden Object \u2013 World Travel to New York, Paris, London & Pic Puzzle Spot Differences Objects Game	4.5
1122915575	Stickman Army : The Defenders	4.5
1122944629	Guide for Limax.io	
1122949539	Mutant Turtles - Pizza Raid	
1122994898	Cat Simulator: Cute Pet 3D	3.5
1122996285	Cat Simulator: Cute Pet 3D Full - Be a kitten, tease a dog!	
1123003954	Turret Fusion	4.5
1123053707	Duel Of Tanks	
1123059388	Tower of Hanoi - Mathematical Puzzle	
1123138557	Block Puzzle Legend Classic - 10/10 jigsaw logic	
1123153039	Precise Gap	5.0
1123212206	Letter Boxes	5.0
1123272811	KnockDown Ball	
1123302699	"""Pirate Hunter's Ocean Defense"""	
1123308064	Legion of Warrior	
1123352039	Candy Yummy - 3 match puzzle blast game	
1123354821	One Block Color Sudoku	
1123410572	Beach Defense: Hero Dream	
1123413069	Oil, Inc.- Idle Clicker Tycoon	4.5
